,canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration
861,Johann Sebastian Bach / Ferruccio Busoni,"Chaconne in D Minor, BWV 1004",train,2004,2004/MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_02_Track02_wav.wav,832.292416525
862,Johann Sebastian Bach / Ferruccio Busoni,Toccata in DMin.,train,2006,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_01_Track01_wav.wav,530.895569531
863,Johann Sebastian Bach / Franz Liszt,"Prelude and Fugue in A Minor, S.462/1",train,2011,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_02_Track02_wav.midi,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_02_Track02_wav.wav,183.709752187
865,Johann Sebastian Bach / Franz Liszt,Var. on BACH,train,2006,2006/MIDI-Unprocessed_20_R1_2006_01-04_ORIG_MID--AUDIO_20_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_20_R1_2006_01-04_ORIG_MID--AUDIO_20_R1_2006_01_Track01_wav.wav,871.552280156
866,Johann Sebastian Bach / Myra Hess,"Jesu, Joy of Man’s Desiring, BWV 147",train,2014,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--2.wav,204.798139219
867,Johann Strauss / Alfred Grünfeld,"Soiree de Vienne, Op. 56 (Concert Paraphrase on the overture from Die Fledermaus)",train,2015,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--5.midi,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--5.wav,373.027083333
868,Johannes Brahms,"16 Waltzes, Op. 39",validation,2004,2004/MIDI-Unprocessed_XP_14_R1_2004_01-03_ORIG_MID--AUDIO_14_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_14_R1_2004_01-03_ORIG_MID--AUDIO_14_R1_2004_03_Track03_wav.wav,1064.85903814
869,Johannes Brahms,Fantasias Op. 116 (Selections),train,2017,2017/MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--3.midi,2017/MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--3.wav,982.801808179
870,Johannes Brahms,Fantasien Op.116,train,2006,2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_02_Track02_wav.wav,1357.78443281
871,Johannes Brahms,"Fantasies, Op. 116 No. 7 (Complete)",train,2014,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--3.wav,1278.59914875
872,Johannes Brahms,Intermezzo Op. 118 No. 6 in E-flat Minor,train,2008,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--3.midi,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--3.wav,322.240596563
873,Johannes Brahms,Intermezzos Op. 119,validation,2018,2018/MIDI-Unprocessed_Chamber3_MID--AUDIO_10_R3_2018_wav--2.midi,2018/MIDI-Unprocessed_Chamber3_MID--AUDIO_10_R3_2018_wav--2.wav,834.47566125
874,Johannes Brahms,"Paganini Variations, Op. 35 Book 2",train,2017,2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--4.midi,2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--4.wav,611.940377546
875,Johannes Brahms,"Paganini Variations, Op. 35 Book II",train,2008,2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--4.midi,2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--4.wav,667.405849687
876,Johannes Brahms,"Paganini Variations, Op. 35 Books I and II",train,2009,2009/MIDI-Unprocessed_20_R1_2009_06-07_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_06_WAV.midi,2009/MIDI-Unprocessed_20_R1_2009_06-07_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_06_WAV.wav,1275.88948266
877,Johannes Brahms,Rhapsody Op. 79 No. 1 in B minor,validation,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--3.wav,551.766666667
878,Johannes Brahms,"Six Pieces for Piano, Op. 118",train,2013,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--3.midi,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--3.wav,1335.99759563
879,Johannes Brahms,"Sonata 2 F-sharp Minor, Op. 2",test,2009,2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_02_WAV.wav,1445.39919563
880,Johannes Brahms,Sonata No. 1,validation,2006,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_03_Track03_wav.midi,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_03_Track03_wav.wav,1673.36504672
881,Johannes Brahms,"Sonata No. 1 in C Major, Op. 1",validation,2009,2009/MIDI-Unprocessed_09_R1_2009_05-06_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_05_WAV.midi,2009/MIDI-Unprocessed_09_R1_2009_05-06_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_05_WAV.wav,1577.25002531
882,Johannes Brahms,"Sonata No. 3 in F Minor, Op. 5",train,2009,2009/MIDI-Unprocessed_18_R1_2009_04_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_04_WAV.midi,2009/MIDI-Unprocessed_18_R1_2009_04_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_04_WAV.wav,1998.331335
883,Johannes Brahms,Sonata Op. 5,train,2006,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_01_Track01_wav.wav,2008.69323703
884,Johannes Brahms,"Sonata in F Minor, Op. 5",train,2004,2004/MIDI-Unprocessed_SMF_07_R1_2004_01_ORIG_MID--AUDIO_07_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_SMF_07_R1_2004_01_ORIG_MID--AUDIO_07_R1_2004_02_Track02_wav.wav,477.495386256
887,Johannes Brahms,"Variations and Fugue on the Theme of Händel, Op. 24",train,2014,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--3.wav,1476.86016844
889,Johannes Brahms,"Variations on a Theme by Paganini, Op. 35 Book II",train,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--5.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--5.wav,630.978125
892,Johannes Brahms,"Variations on a Theme by Paganini, Op. 35, Volumes 1 & 2",train,2004,2004/MIDI-Unprocessed_XP_04_R1_2004_01-02_ORIG_MID--AUDIO_04_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_04_R1_2004_01-02_ORIG_MID--AUDIO_04_R1_2004_01_Track01_wav.wav,1479.74136125
893,Johannes Brahms,Variations on a theme by Paganini (Books I & II),train,2004,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_02_Track02_wav.wav,1449.01922965
894,Joseph Haydn,Andante w/Var.,validation,2006,2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_02_Track02_wav.midi,2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_02_Track02_wav.wav,558.522411562
895,Joseph Haydn,"Piano Sonata in C major, Hob. XVI:50 (Complete)",train,2014,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_20_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_20_R1_2014_wav--1.wav,790.4906625
896,Joseph Haydn,Son. Hob. XVI:32,train,2006,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_02_Track02_wav.wav,507.451415625
897,Joseph Haydn,Son. Hob. XVI:39,validation,2006,2006/MIDI-Unprocessed_23_R1_2006_01-05_ORIG_MID--AUDIO_23_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_23_R1_2006_01-05_ORIG_MID--AUDIO_23_R1_2006_02_Track02_wav.wav,830.483945156
898,Joseph Haydn,Son. Hob. XVI:52,train,2006,2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_01_Track01_wav.wav,960.620032969
900,Joseph Haydn,"Sonata E-Flat Major, Hob. XVI:49, First Movement",test,2011,2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_03_Track03_wav.midi,2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_03_Track03_wav.wav,298.232874844
901,Joseph Haydn,"Sonata in A-Flat Major, Hob. XVI:46, I. Allegro moderato",train,2017,2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--3.midi,2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--3.wav,349.392518737
903,Joseph Haydn,"Sonata in A-flat Major, No. 31 Hob. XVI:46, 1st mov.",train,2013,2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--2.midi,2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--2.wav,276.880065
904,Joseph Haydn,"Sonata in B-flat Major, Hob.XVI:41",train,2011,2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_02_Track02_wav.midi,2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_02_Track02_wav.wav,240.84377625
906,Joseph Haydn,"Sonata in C Major, Hob. XVI/50",train,2009,2009/MIDI-Unprocessed_12_R1_2009_03-05_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_12_R1_2009_03-05_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_03_WAV.wav,885.980684531
907,Joseph Haydn,"Sonata in C Major, Hob. XVI: 50, I. Allegro",train,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--3.wav,325.622916667
909,Joseph Haydn,"Sonata in C Major, Hob. XVI:48 (Complete)",train,2014,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_08_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_08_R1_2014_wav--1.wav,655.070124844
914,Joseph Haydn,"Sonata in C Major, Hob. XVI:50, 1st mov.",train,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--2.wav,290.9612475
916,Joseph Haydn,"Sonata in C Major, Hob. XVI:50, First Movement",train,2008,2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--2.wav,325.782259688
917,Joseph Haydn,"Sonata in C Minor, First Movement",test,2008,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--1.wav,300.520532812
918,Joseph Haydn,"Sonata in C Minor, Hob. XVI:20, 1st mov.",test,2013,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--2.wav,317.5424175
921,Joseph Haydn,"Sonata in D Major, Hob. XVI:24",validation,2004,2004/MIDI-Unprocessed_XP_19_R1_2004_01-02_ORIG_MID--AUDIO_19_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_19_R1_2004_01-02_ORIG_MID--AUDIO_19_R1_2004_01_Track01_wav.wav,208.260069392
923,Joseph Haydn,"Sonata in E Major, Hob. XVI:31, First Movement",train,2008,2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--2.wav,190.071925313
924,Joseph Haydn,"Sonata in E flat Major, Hob. XVI: 49, I. Allegro",test,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--2.wav,299.194791667
925,Joseph Haydn,"Sonata in E-flat Major, Hob. XVI: 52, I. Allegro",train,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--2.wav,339.421875
926,Joseph Haydn,"Sonata in E-flat Major, Hob. XVI:52, 1st mov.",train,2013,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--2.wav,334.624398281
927,Joseph Haydn,"Sonata in E-flat Major, Hob. XVI:52, First Movement",train,2008,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--2.wav,330.897105
931,Joseph Haydn,"Sonata in F Major, Hob. XVI:23",train,2018,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--1.wav,945.389011875
932,Joseph Haydn,"Sonata in G Major, Hob. XVI:6, First Movement",test,2011,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_10_Track10_wav.midi,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_10_Track10_wav.wav,186.908199844
933,Joseph Haydn,"Sonata in in F Major, Hob. XVI: 23, I. Allegro moderato",train,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--2.wav,207.125
934,Leoš Janáček,In the Mists,train,2018,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--1.wav,855.393108281
935,Leoš Janáček,"In the Mists, I. Andante  ",train,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--4.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--4.wav,217.770833333
936,Leoš Janáček,"Piano Sonata 1. X. 1905 ""From the Street""",train,2018,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--4.midi,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--4.wav,837.561929531
937,Leoš Janáček,"Sonata 1.x.1905 ""On the Streets""",train,2009,2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_04_WAV.midi,2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_04_WAV.wav,891.962249063
938,Ludwig van Beethoven,"15 Variations and Fugue in Eb on an Original Theme ('Eroica Variations'), Op.35",validation,2004,2004/MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_05_Track05_wav.midi,2004/MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_05_Track05_wav.wav,1402.55462314
939,Ludwig van Beethoven,"Andante favori in F Major, WoO 57",validation,2018,2018/MIDI-Unprocessed_Chamber6_MID--AUDIO_20_R3_2018_wav--1.midi,2018/MIDI-Unprocessed_Chamber6_MID--AUDIO_20_R3_2018_wav--1.wav,524.024582813
940,Ludwig van Beethoven,Bagatelles Op126,train,2006,2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_02_Track02_wav.wav,1108.03708641
941,Ludwig van Beethoven,"Bagatelles, Op. 126 (Complete)",train,2014,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_12_R3_2014_wav--1.midi,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_12_R3_2014_wav--1.wav,1158.83297578
942,Ludwig van Beethoven,"Bagtellen, Op.126",train,2009,2009/MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_02_WAV.wav,1136.37306234
943,Ludwig van Beethoven,"Eroica Variations, Op. 35",validation,2004,2004/MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_02_Track02_wav.wav,1314.69697633
944,Ludwig van Beethoven,"Fantasia, Op. 77",train,2014,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--1.wav,527.932164375
945,Ludwig van Beethoven,"Rondo a capriccioso ""Rage over a Lost Penny"", Op. 129",test,2018,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--3.wav,359.744565469
946,Ludwig van Beethoven,"Rondo, Op. 129",test,2014,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--2.wav,338.34367875
947,Ludwig van Beethoven,"Sonata No. 10 in G Major, Op. 14 No. 2, First Movement",test,2011,2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_13_Track13_wav.midi,2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_13_Track13_wav.wav,278.940693281
948,Ludwig van Beethoven,"Sonata No. 11 in B-flat Major, Op. 22, I. Allegro con brio",validation,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--3.wav,336.258333333
950,Ludwig van Beethoven,"Sonata No. 11 in E-flat Major, Op. 22 (Complete)",validation,2014,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--2.wav,1320.41401078
951,Ludwig van Beethoven,"Sonata No. 11, Op. 22 in B-flat Major, I. Allegro con brio",validation,2017,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.midi,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.wav,321.794363371
952,Ludwig van Beethoven,"Sonata No. 12 in A-flat Major, Op. 26, First Movement",test,2008,2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.wav,405.62993625
953,Ludwig van Beethoven,"Sonata No. 15 in D Major, Op. 28, I. Allegro",test,2017,2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--2.midi,2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--2.wav,454.737088017
954,Ludwig van Beethoven,"Sonata No. 16 Op. 31 No. 1 in G Major, I. Allegro vivace",test,2017,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.midi,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.wav,281.444133737
956,Ludwig van Beethoven,"Sonata No. 16 in G Major, Op. 31 No. 1, First Movement",test,2008,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--2.wav,283.811147812
958,Ludwig van Beethoven,"Sonata No. 16 in G Major, Op. 31 No. 1, I. and II. ",test,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.wav,876.420833333
959,Ludwig van Beethoven,"Sonata No. 17 in D Minor, Op. 31 No. 2, 1st Movement",train,2011,2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_13_Track13_wav.midi,2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_13_Track13_wav.wav,451.611460781
960,Ludwig van Beethoven,"Sonata No. 17 in D Minor, Op. 31 No. 2, First Movement",train,2011,2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_08_Track08_wav.midi,2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_08_Track08_wav.wav,397.774709062
962,Ludwig van Beethoven,"Sonata No. 17 in D minor, Op. 31 No. 2, 1st mov.",train,2013,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.wav,340.150567969
963,Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",train,2017,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--2.midi,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--2.wav,376.117815133
967,Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31 No. 3, First Movement",test,2008,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.wav,351.670321406
969,Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31, No. 3 (Complete)",test,2014,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--2.wav,1206.21807797
970,Ludwig van Beethoven,"Sonata No. 18, Op. 31 No. 3 in E-flat Major, I. Allegro",test,2017,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--2.midi,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--2.wav,353.245063963
971,Ludwig van Beethoven,"Sonata No. 21 in  C Major, Op. 53",train,2009,2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.wav,1344.34026891
973,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",train,2011,2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.midi,2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.wav,519.560110781
976,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, 1st mov.",train,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.wav,534.701655469
977,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, First Movement",train,2008,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.wav,481.751655
978,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",train,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.wav,484.226041667
